id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
53155308,Quarto e Sala Novo a 2 quadras da praia,91654021,Daniel,Copacabana,-22.96311,-43.17744,Entire home/apt,699,3,0,,,145,162,0
5411026,3 Suites on Copacabana Beach Front,6604307,Marcelo,Copacabana,-22.98601,-43.19049,Entire home/apt,1737,3,44,2022-06-21,0.51,1,183,10
50032538,Copacabana!!Ótima localização perto da praia!,321818201,Maria Luisa,Copacabana,-22.96699,-43.18136,Entire home/apt,633,2,14,2022-12-11,0.78,20,347,9
53482236,Loft encantador em Copacabana próximo a praia,58839922,Andrea,Copacabana,-22.96343,-43.17584,Entire home/apt,380,4,1,2022-01-03,0.08,2,109,1
4244093,Artist's Studio Atelier,22022407,Edson,Copacabana,-22.96847,-43.1863,Entire home/apt,379,3,190,2022-12-18,1.98,3,36,41
3213979,Lindo 3 quartos em Copacabana com vista mar total,12596481,Selma,Copacabana,-22.96882,-43.17927,Entire home/apt,750,5,0,,,3,68,0
8426809,Paraíso em Copacabana .... com 90m.,44377774,Elisabeth,Copacabana,-22.96072,-43.17619,Entire home/apt,743,4,109,2022-11-13,1.26,1,106,16
54202133,"Bel appartement 120 m2 à Ipanema, plage à 40 m",9396172,Michel,Ipanema,-22.98411,-43.19985,Entire home/apt,3564,2,10,2022-11-29,1.8,2,216,10
38722918,IPANEMA EM APT PRIVADO E COMPLETO-2QUADRASdaPRAIA,2919803,Felipe,Ipanema,-22.98534,-43.21013,Entire home/apt,1111,12,2,2019-11-18,0.05,35,90,0
40986627,Ultramoderno e no ponto estratégico de Copacabana.,130965240,Camila,Copacabana,-22.97704,-43.19111,Entire home/apt,869,3,2,2022-09-11,0.05,1,10,1
40987176,Quarto em Ipanema,319137745,Tereza,Ipanema,-22.98421,-43.20002,Private room,260,2,60,2022-12-23,1.63,4,300,43
30856806,Espaço do Tom,185828812,Edimilson,Copacabana,-22.97853,-43.19042,Entire home/apt,771,3,4,2022-11-15,0.29,4,156,3
666796461074722041,Suíte Privativa no posto 5 Copacabana,152441811,Thiago,Copacabana,-22.98092,-43.19271,Private room,383,5,2,2022-11-17,0.55,6,170,2
960342,STUDIO ARAGÃO  VISTA MAR cod 72,4884558,Anselmo,Copacabana,-22.981888,-43.19054,Entire home/apt,650,4,9,2022-11-28,1.03,7,119,9
613839202824311381,Posto 6 Copacabana entre Arpoador e Ipanema.,14138290,Gabriel,Copacabana,-22.98214,-43.19093,Entire home/apt,200,3,6,2022-10-09,0.79,1,91,6
705501547022837602,Beautiful apt in Ipanema Christ/Dois Irmãos view,64296300,Bruno,Ipanema,-22.982309151717654,-43.2011279091239,Entire home/apt,1381,3,1,2022-11-16,0.67,1,249,1
12647574,Amazing 03Quartos_Av.Atlântica_Forte de Copacabana,45669463,Marcia,Copacabana,-22.9841,-43.1912,Entire home/apt,1990,2,179,2022-11-28,2.22,1,51,29
731228642914410623,Suíte casal! quarto grande com banheiro privado.,448830629,Luciene,Copacabana,-22.97038,-43.18615,Private room,236,1,10,2022-12-13,3.75,3,52,10
568065172012792441,Apartamento no Posto 6 em Copacabana.,72582755,Ana Maria,Copacabana,-22.98329,-43.19057,Entire home/apt,190,20,0,,,1,300,0
638282829898457387,Modern apartment in Copa/Ipanema. Beaches at 400m.,334259382,Béatrice,Copacabana,-22.98279,-43.19412,Entire home/apt,300,3,1,2022-09-04,0.25,1,323,1
54017191,Aconchegante apartamento em Copacabana...,69014068,Inês,Copacabana,-22.96326,-43.17426,Entire home/apt,359,2,19,2022-12-06,1.6,3,293,19
615167785233726930,Apartamento acolhedor em área nobre de Copacabana,116371842,Andressa,Copacabana,-22.96306,-43.177,Entire home/apt,1321,2,0,,,1,350,0
35443810,Kitnet confortável / Cozy studio apartment,266704575,Luisa,Flamengo,-22.93689,-43.17514,Entire home/apt,238,5,61,2022-12-11,1.42,2,10,21
780481383233748180,Modern and renovated Studio in Copacabana,15925374,Luiz Renato,Copacabana,-22.962423,-43.175888,Entire home/apt,337,2,0,,,2,312,0
744793328240508739,Ipanema Amplo 2 quartos com 1 vaga. Perto R.Farme!,49207110,Anfitriao Gente Boa,Ipanema,-22.982505663364133,-43.20009290740966,Entire home/apt,1443,3,4,2022-12-11,2.61,46,148,4
8501192,TIFFANY'S IPANEMA RESIDENCE SERVICE  APARTHOTEL,44466230,Vania,Ipanema,-22.98454,-43.2001,Hotel room,1153,2,194,2022-03-08,2.19,1,0,9
13029748,Apart Hotel - Ipanema - Wonderful,71991702,José Paulo,Ipanema,-22.98408,-43.19553,Entire home/apt,421,1,57,2022-01-16,0.74,1,78,2
47735507,Quarto bucólico em Vargem Grande,384318990,Vivian,Vargem Grande,-22.97147,-43.49072,Private room,87,1,3,2022-09-05,0.17,2,360,2
40584481,"Cozy, chic Leblon flat 2 suits, 2 blocks to beach",236732673,Clelia,Leblon,-22.98295,-43.22058,Entire home/apt,499,8,20,2022-12-05,0.99,2,58,12
576951790113671062,Apartamento encantador em Copa,412517904,Maria Aparecida,Copacabana,-22.9626,-43.17864,Entire home/apt,599,1,19,2022-12-08,1.95,2,40,19
673844103079707416,Double Private Bathroom with Garden View at O Veleiro Bed and Breakfast,83708262,Rob,Botafogo,-22.94883,-43.18264,Private room,694,1,0,,,3,336,0
53477715,"Casa inteira 
Melhor Vista I
Barra de Guaratiba/RJ",123948913,Maria,Guaratiba,-23.06337,-43.56621,Entire home/apt,207,2,33,2022-12-26,2.79,1,229,33
11900219,Beautiful!  3 blocks from the Copacabana beach,63474843,Anna Paula,Copacabana,-22.97476,-43.19169,Entire home/apt,479,5,112,2022-12-13,1.37,1,104,23
662401490109231388,Hotel Nacional do Rio de Janeiro Ap Vista Montanha,237029101,Shaiane,São Conrado,-22.99771,-43.2557,Private room,990,4,0,,,1,0,0
25163163,♥ Excelente Studio  em Copacabana ♥,160833906,RioHost,Copacabana,-22.9693,-43.18459,Entire home/apt,491,5,65,2022-12-18,1.19,24,78,23
39599599,Barra da Tijuca - Avenida do Pepê (na praia),304251724,Marcos,Barra da Tijuca,-23.01504,-43.2984,Entire home/apt,1138,3,20,2022-11-15,0.55,1,258,5
45055282,Seu espaço em Copacabana,226738629,Bianca,Copacabana,-22.96934,-43.18567,Entire home/apt,364,3,82,2022-12-04,2.91,2,241,40
13577544,ROOM - COPACABANA BEACH,73847209,Thérèse,Copacabana,-22.96346,-43.17469,Private room,240,2,69,2022-09-11,0.97,3,37,4
642248432719713375,Apartamento AZUL DA COR DO MAR  - Copacabana - Rio,462588704,Tatiana,Copacabana,-22.983082974760947,-43.1909066811204,Entire home/apt,612,3,22,2022-12-23,3.69,1,36,22
23482844,"Praia da Reserva, 2 qts e WI-FI",84706105,Erica,Barra da Tijuca,-23.00786,-43.43026,Entire home/apt,300,2,91,2022-12-19,1.56,1,146,18
699495545002238272,Suíte com entrada privativa. Speak EN. Hablo ES.,152508191,Gustavo,Botafogo,-22.94875,-43.18434,Private room,126,2,1,2022-09-17,0.29,1,343,1
47736775,Apt a duas quadras da praia de Copacabana.,384613677,Mariza,Copacabana,-22.96868,-43.18473,Entire home/apt,460,1,163,2022-12-15,6.94,1,322,97
744833351448565877,Tc1004 Localização imbatível no Rio,164822022,Priscilla,Copacabana,-22.97667,-43.19005,Entire home/apt,229,1,0,,,36,118,0
781694941633441927,Apartamento Charmoso no Leme,444172537,Marie,Leme,-22.9629267,-43.1704465,Entire home/apt,691,3,0,,,5,321,0
53128836,APT 100% mobiliado ( cidade do Rock-Rio centro),430073983,Geici Da Silva,Jacarepaguá,-22.9698,-43.42269,Entire home/apt,898,2,3,2022-09-05,0.25,1,365,3
32709072,Quarto  inteiro! Pouso da Joaninha,241876798,Joana,Méier,-22.90524,-43.27977,Private room,130,2,21,2022-09-12,0.45,1,0,2
655716567014470144,A procura do Apartamento ideal? parabéns vc achou.,450206297,Preguiça Da Boa,Riachuelo,-22.90195,-43.25767,Entire home/apt,136,1,3,2022-11-14,0.56,5,360,3
681314813629160985,Centro do Rio metro aeroporto rodoviária praias,9449475,Maria,Centro,-22.90603,-43.19308,Private room,456,1,2,2022-09-12,0.51,15,93,2
710184467823003597,Apartamento c/ 2 varandas e vista incrível,87374834,Bruno,Camorim,-22.98235,-43.41472,Entire home/apt,1286,2,0,,,1,92,0
37356451,Suíte deluxe com varanda ampla & vista,17108927,Emel,Barra da Tijuca,-23.00329,-43.30804,Private room,220,2,2,2021-12-13,0.12,4,362,0
46775585,AP TOP com vista de tirar o fôlego,66822356,Vera,Barra da Tijuca,-23.01066,-43.34399,Entire home/apt,914,3,32,2022-12-11,1.34,3,306,21
53705083,Amazing ocean view  apartment in Copacabana,59049761,Claudia,Leme,-22.96169,-43.16647,Entire home/apt,2500,6,0,,,1,173,0
48142113,Rio Spot Homes D050,13580277,Marcio,Copacabana,-22.963032,-43.177376,Entire home/apt,874,1,11,2022-09-14,0.58,58,65,5
22655047,"Ipanema perto de tudo praia, comercio / metro/ bus",22085127,Davimar,Ipanema,-22.98544,-43.19609,Entire home/apt,1163,4,0,,,6,88,0
755750819089606283,Tabas | Apto espaçoso 2 quartos | IP0053,341887136,Tabas,Ipanema,-22.98439,-43.19545,Entire home/apt,2592,5,0,,,228,314,0
52345780,Apartamento 2 Quartos com Suíte Condomínio Resort,423680360,Helga Janaina,Recreio dos Bandeirantes,-23.00634,-43.4637,Entire home/apt,843,2,1,2022-01-06,0.08,1,58,1
52844462,"Apto encantador em Copacabana, 2 quadras da praia",427856748,Isa,Copacabana,-22.97875,-43.19152,Entire home/apt,850,3,3,2022-10-13,0.21,1,348,1
653788992952805643,Copacasinha,263720510,Francesco,Copacabana,-22.97738995212795,-43.19069994232789,Entire home/apt,173,2,29,2022-12-26,4.63,1,251,29
28717834,Hotel no Centro - Café da manhã incluído,19060767,Ronnie,Gamboa,-22.89967,-43.18956,Private room,889,1,22,2021-11-08,0.43,3,342,0
730548310585019861,Studio in the heart of Copacabana l NEAR THE BEACH,149315929,Mariana,Copacabana,-22.96898,-43.18633,Entire home/apt,547,1,4,2022-12-11,2.18,1,346,4
569315538940689806,"Microcasa Vista Mar, pé na areia!",446619980,Priscila,São Conrado,-22.99596,-43.25339,Entire home/apt,251,15,3,2022-12-20,0.69,2,352,3
51175054,RJ beira mar Copacabana,414182766,Munira,Copacabana,-22.97472,-43.18676,Entire home/apt,684,2,30,2022-12-11,1.76,1,136,21
32651942,Itanhangá Barra,523251,Humberto,Itanhangá,-22.98832,-43.3162,Entire home/apt,3000,2,0,,,5,163,0
616864351083345410,"Apartamento inteiro há  70m da praia ,confortável",456857458,Joao Paulo Da Silva,Copacabana,-22.97929,-43.19164,Entire home/apt,829,1,2,2022-11-15,1.25,1,365,2
46582098,Apartamento aconchegante,85387478,Sergio,Curicica,-22.96186,-43.40088,Entire home/apt,1500,7,0,,,1,179,0
2541997,Apto Maracanã,13016764,Karla,Tijuca,-22.92089,-43.22435,Entire home/apt,1000,1,0,,,1,365,0
44406825,"Suíte em Copa, posto 4. Poucos passos da praia.",14848679,Jô,Copacabana,-22.97621,-43.18979,Entire home/apt,219,2,50,2022-12-18,1.8,4,283,29
11948645,Ideal para famílias! Muita segurança,20407614,Augusto,Recreio dos Bandeirantes,-23.02475,-43.49282,Entire home/apt,441,2,93,2022-12-26,1.28,3,314,16
20303558,JSantos Lazer e Conforto 40 hospedes(pernoitar).,125395131,Jose,Guaratiba,-22.98381,-43.54803,Entire home/apt,2214,2,15,2022-03-13,0.31,2,333,2
50207632,Copacabana studio top location,6786750,Matteo,Copacabana,-22.97632,-43.19001,Entire home/apt,600,4,3,2022-11-14,0.46,32,47,3
747263734968863511,Quarto amplo na Tijuca.,313433669,Ronen,Tijuca,-22.92512,-43.22106,Private room,85,3,0,,,2,138,0
53364025,Apart. ideal para familia na praia de Copacabana,10519865,Mélanie,Leme,-22.96232,-43.16654,Entire home/apt,780,1,3,2022-09-12,0.25,1,358,3
48627954,"Casa da Jaqueira, 4 Suítes com ar e piscina",114163475,Julio,Vargem Grande,-22.96795,-43.49653,Entire home/apt,1871,2,47,2022-12-19,2.22,1,149,20
11228301,Varandão c/ vista praia da Barra Posto 4,58520824,Maria,Barra da Tijuca,-23.00981,-43.4179,Entire home/apt,814,2,17,2022-11-14,0.27,1,355,7
38727845,Atraente e perto da praia de Copacabana- Posto 2,178877979,Romario,Copacabana,-22.96315,-43.17773,Entire home/apt,473,2,8,2022-12-12,0.21,5,323,6
781088182191208975,Atlântico Rio - by LookBookHoliday,45788344,LookBook,Copacabana,-22.97696,-43.19245,Private room,2100,1,0,,,20,362,0
732779421837585627,República Exclusivamente Feminina,453468094,Simone,Méier,-22.9064123,-43.2808474,Shared room,53,1,0,,,1,362,0
9767125,Copacabana Ótimo Local 7 pessoas Garagem Metrô,50358652,Fábio,Copacabana,-22.96729,-43.18509,Entire home/apt,905,2,88,2022-12-18,1.04,1,60,17
53940609,"Apartamento Conjugado no Leme, RJ, quadra da praia",196401616,Luciano,Leme,-22.96218,-43.17126,Entire home/apt,353,2,4,2022-11-15,0.33,1,351,4
10909621,Charm right next to the beach.,56320690,Ana,Copacabana,-22.96562,-43.18218,Entire home/apt,225,2,116,2020-03-19,1.46,1,121,0
45408336,Quarto em apartamento aconchegante próximo à praia,139645580,Renato,Ipanema,-22.98142,-43.19981,Private room,310,2,11,2022-12-20,0.41,1,51,10
703506846096747185,"Coração Tijuca, Sãens Peña, Apaixonante.",423192660,Erica,Tijuca,-22.9241963,-43.2312184,Entire home/apt,641,1,5,2022-11-13,1.28,1,8,5
53774356,"Flat impecável, com piscina, na esquina da praia",435529418,Mariana,Ipanema,-22.98509,-43.19695,Entire home/apt,1270,2,7,2022-09-14,0.58,1,322,7
635368648674522041,"Estudio encantador centro, lapa!",200260968,Jordan Siqueira,Santa Teresa,-22.91581,-43.18478,Entire home/apt,117,2,19,2022-12-05,2.75,1,246,19
49589797,Belíssimo apartamento no Leme. Junto ao mar,381355453,Vilma Lucia,Leme,-22.96144,-43.16788,Entire home/apt,671,4,1,2022-01-02,0.08,1,165,1
16250115,Aptº Standard c/ banheiro Cândido Mendes 521,106248934,José Manoel,Santa Teresa,-22.9207,-43.18139,Private room,381,3,0,,,4,90,0
721553934221622775,Apartamento Na Barra Da Tijuca (Parque Olímpico),260872948,Bárbara,Jacarepaguá,-22.97012,-43.39838,Private room,236,1,2,2022-11-13,1.11,2,361,2
570919924652385793,LOFT ENCANTADOR COM PISCINA RIO STAY,445730956,Apart-Hotel Convention Rio Stay,Jacarepaguá,-22.97447,-43.41388,Entire home/apt,852,3,3,2022-04-03,0.31,9,302,3
47742346,Apart-hotel com infraestrutura e serviços.,94787797,Alex,Leblon,-22.98649,-43.22193,Entire home/apt,893,3,21,2022-12-08,0.92,1,52,12
46982126,Ipanema Home in a great location,379461533,Richard,Ipanema,-22.98554,-43.19658,Entire home/apt,1307,2,37,2022-12-26,1.54,1,124,29
716844042430657191,#703 Cobertura de luxo com piscina,141866453,Vanessa,Copacabana,-22.9828,-43.18941,Entire home/apt,3850,7,0,,,5,327,0
35568029,Xxxxxxxxxxxxxxxxxx,267531645,Marcos Aurélio,Copacabana,-22.97336,-43.19175,Shared room,600,2,1,2022-01-02,0.08,2,170,1
679753506479138687,Copa Rústico 2 quartos 6 pessoas,37238144,Rafaele Bispo,Copacabana,-22.98048,-43.19027,Entire home/apt,683,4,8,2022-12-05,1.59,17,217,8
2943487,Amazing in the heart of copacabana,15011301,Rodolfo,Copacabana,-22.96501,-43.1757,Entire home/apt,3158,4,35,2019-03-19,0.34,1,365,0
707154132889426719,Apartamento em Copacabana,62913860,Rodolfo,Copacabana,-22.97438,-43.18952,Entire home/apt,661,2,1,2022-11-14,0.64,7,46,1
43675355,4 front sea facing rooms for groups or family # 415,8975746,Line Rio,Copacabana,-22.96457,-43.17446,Entire home/apt,5297,3,0,,,74,52,0
48679877,Apartamento na praia de Ipanema,373256264,Pedro,Ipanema,-22.98683,-43.20436,Entire home/apt,990,5,14,2022-11-15,0.87,1,337,10
11315211,Perto da Vila Olímpica - Rock in Rio 2017,59164604,Benny,Recreio dos Bandeirantes,-23.00269,-43.43369,Entire home/apt,500,10,0,,,1,365,0
52578434,Quarto encantador em Ipanema,384136831,Aline Carla Fernandes De Souza,Ipanema,-22.98173,-43.20019,Private room,221,3,4,2022-09-10,0.29,3,13,3
12000376,Quarto no Flamengo,50545933,Sule,Flamengo,-22.92752,-43.17536,Private room,106,120,0,,,1,365,0
10766617,Tranquilo e Charmoso Apartamento,54249603,Gil,Copacabana,-22.97543,-43.18985,Entire home/apt,1071,3,184,2022-12-19,2.19,1,96,32
54145747,Tabas | Maravilhoso apto em Ipanema - RJ | IP0011,341887136,Tabas,Ipanema,-22.98438,-43.20391,Entire home/apt,1772,5,2,2022-02-17,0.17,228,159,2
53879028,Pineapples Lc2207 | Coverage in Barra da Tijuca,371026651,Pineapples,Barra da Tijuca,-23.01076,-43.36562,Entire home/apt,6100,1,9,2022-12-22,0.87,84,329,9
701336107481801432,Apto de 1 Quarto no Flamengo em Prédio Art Déco,475091301,Associação Balbina,Flamengo,-22.931144,-43.176145,Entire home/apt,500,3,0,,,1,87,0
48693679,Grande Copacabana Sea View,211001893,Fabio,Copacabana,-22.97065,-43.18509,Entire home/apt,1993,3,7,2022-05-21,0.47,17,292,4
33780783,Apartamento no Leblon praticamente na praia!,254663334,Jean,Leblon,-22.98411,-43.21921,Entire home/apt,857,5,8,2020-03-10,0.19,1,20,0
592456873505168495,Cobertura super charmosa e silenciosa em Botafogo,113107685,Luiz,Botafogo,-22.9473,-43.19074,Entire home/apt,276,3,10,2022-12-17,1.16,1,63,10
40655661,Tc501 Vistão da Praia!,164822022,Priscilla,Copacabana,-22.97581,-43.18995,Entire home/apt,2048,1,60,2022-09-28,1.64,36,114,9
12324491,Excelente Apartamento em Copa!,23044513,Bruna,Copacabana,-22.97204,-43.18945,Entire home/apt,213,2,17,2022-11-13,0.24,1,66,2
53009054,"Line Rio: Ipanema, 2Qtos, c/Restaurante, Limpeza Diária, Piscina, Academia, Garagem, Sauna, Workstation (IP01-234T)",8975746,Line Rio,Ipanema,-22.98507,-43.20912,Entire home/apt,4539,1,2,2022-02-21,0.15,74,52,1
38381931,Apartamento Descolado,292251553,Aluguel,Copacabana,-22.97561,-43.1895,Entire home/apt,634,2,71,2022-12-11,1.91,2,64,26
48127452,Apartamento Na Tijuca com uma vista incrível!!!!,274070859,Dam,Tijuca,-22.93422,-43.23155,Entire home/apt,499,2,2,2022-09-12,0.54,1,363,2
53768443,QUARTOS EM COPACABANA,435479252,Don Alejandro,Copacabana,-22.9643,-43.17952,Private room,114,2,2,2022-02-14,0.18,1,167,2
22706825,Ótimo apartamento em Ipanema,167464962,Marlenne,Ipanema,-22.98437,-43.19592,Entire home/apt,1000,2,1,2018-01-13,0.02,1,270,0
14107604,Spacious apartment for the Olympic Games in Leme!,84959485,Leandro,Leme,-22.96138,-43.17082,Entire home/apt,1504,3,0,,,1,89,0
21215331,Apartamento aconchegante- Copacabana,20603587,Cláudio,Copacabana,-22.9731,-43.19211,Entire home/apt,750,3,14,2022-10-11,0.29,3,350,6
716049493724170376,Quarto em pequena casa/ateliê com pátio e verde.,461118038,Fabricio,Santa Teresa,-22.9217637,-43.1826403,Private room,115,3,0,,,2,305,0
3025409,CARNAVAL  ATLANTICA FRENTE MAR,15414208,Ricardo,Leme,-22.96263,-43.17022,Entire home/apt,1500,5,0,,,2,365,0
31192291,"Apt amplo, quadra da praia, espaçoso e confortável",233174104,Felipe,Copacabana,-22.96765,-43.18407,Entire home/apt,1700,2,48,2022-11-15,1.0,1,167,10
53429967,Luxurious penthouse with BBQ and Jacuzzi in Ipanema,74463624,Mozart,Ipanema,-22.98545,-43.19532,Entire home/apt,5849,1,32,2022-12-12,2.55,75,327,30
1676116,Amplo em Copa com Garagem / BestHostRio,5615480,Andrea,Copacabana,-22.98476,-43.19129,Entire home/apt,1063,4,79,2022-12-12,0.75,16,309,19
20832797,Reveillón Copacabana: Wi-Fi Vista mar Perto praia,87776431,Rodrigo,Copacabana,-22.9643,-43.17499,Entire home/apt,485,3,45,2020-02-26,0.71,1,3,0
686263655784740532,Quarto com suíte/ rock in rio 2022,473340020,Gilberto,Jacarepaguá,-22.97192,-43.39223,Private room,1199,1,1,2022-09-11,0.27,1,365,1
22324056,Apartamento Copacabana,15222816,Felipe,Copacabana,-22.96544,-43.18408,Entire home/apt,961,6,4,2020-02-28,0.07,2,173,0
746457227031928021,Guest House Copacabana Hostel 2,481290301,Wallace,Copacabana,-22.9736,-43.19053,Shared room,609,1,0,,,7,78,0
826059,Agradável quarto em Copacabana/ RIO,4318903,Denise,Copacabana,-22.96877,-43.18857,Private room,335,7,0,,,1,365,0
705167879617058469,"Loft em Copacabana 
posto 3",439841835,Enilson,Copacabana,-22.96586580793727,-43.18170898780518,Entire home/apt,1129,4,0,,,2,89,0
659515852058538829,Apartamento para Ano Novo Rio de Janeiro,238542219,Jéssica,Jacarepaguá,-22.967005358738483,-43.393451012670994,Entire home/apt,1600,3,1,2022-09-11,0.27,1,107,1
7714837,Penthouse in Copacabana: Panoramatic view,23751783,Stefan,Copacabana,-22.96798,-43.18508,Entire home/apt,1513,2,30,2022-12-14,0.86,1,173,16
3122950,Pool Barbecue Penthouse in Copacabana,11070008,BlissRio,Copacabana,-22.96778,-43.1858,Entire home/apt,2936,3,109,2022-12-09,1.13,7,151,13
603810,"40m from Ipanema Beach, Silent",2989144,Rafael,Ipanema,-22.98772,-43.19411,Entire home/apt,1371,10,197,2022-10-01,1.56,6,247,10
757937336959204041,Suíte Turquesa,483678141,Monte Castelo,Glória,-22.9197826,-43.1790878,Private room,389,1,2,2022-11-24,1.5,20,84,2
48316677,Rio Rentals 021 - C010 Super Studio com vista para o mar de Copacabana,380142448,Alex,Copacabana,-22.9634,-43.17473,Entire home/apt,720,1,40,2022-12-04,1.81,5,28,21
22342103,Penthouse 902,4307081,Nereu A,Ipanema,-22.98553,-43.19472,Entire home/apt,1053,3,0,,,54,83,0
649018398125531772,Vista lateral mal/Quadra da praia,257601767,Raquel Grama,Copacabana,-22.97043,-43.18498,Entire home/apt,989,2,0,,,46,340,0
39008203,Apartamento gigante para grandes grupos,192303063,Sivaldo,Copacabana,-22.97037,-43.18552,Entire home/apt,6229,3,7,2022-09-11,0.58,10,96,7
711619146607930338,"Apêzinho simpático, no centro do Rio",180981139,Juciema,Centro,-22.91383,-43.1884,Entire home/apt,300,2,2,2022-11-14,0.55,1,322,2
749843249727928774,"Excelente espaço perto da praia, piscina no prédio",132283,Cristina,Ipanema,-22.98379605134823,-43.19677213439331,Entire home/apt,2200,6,0,,,1,19,0
3006316,Quarto na Princesinha do Mar - Copa,15320975,Marta,Copacabana,-22.97707,-43.19355,Private room,387,3,7,2022-09-11,0.07,1,347,3
663660508470108612,Q.32 Cama em dormitório misto para 12,467605641,Solar Hostels,Copacabana,-22.96493,-43.1751,Shared room,182,1,2,2022-09-13,0.53,13,116,2
29651962,Beutiful duplex penthouse with pool and terrace close to the Copacabana beach!,74463624,Mozart,Copacabana,-22.98543,-43.19044,Entire home/apt,4238,1,12,2022-11-29,0.29,75,309,9
24357972,MARVAN250/903,183807933,Marcelo,Copacabana,-22.96332,-43.1783,Entire home/apt,696,2,88,2022-12-11,1.57,2,224,20
3206766,PINETREE COPACABANA ROOM,15926148,William,Copacabana,-22.96698,-43.18127,Private room,316,2,270,2022-12-28,3.67,1,133,53
876893,Precious one bedroom in Copacabana,4631556,Simone,Copacabana,-22.97784,-43.19225,Entire home/apt,149,3,149,2021-01-25,1.23,3,304,0
49294721,Estúdio na Lapa com serviços,5575105,Thais,Centro,-22.91217,-43.18275,Entire home/apt,210,4,6,2022-03-03,0.32,2,88,3
23399958,Flat pára trabalho ou lazer . 4 pessoas,174469073,Márcia,Copacabana,-22.96944,-43.18577,Entire home/apt,486,2,1,2022-01-02,0.08,1,243,1
53925563,"Apartamento para temporada, amplo e completo",249258760,Josafá,Vasco da Gama,-22.89374,-43.22096,Entire home/apt,348,3,15,2022-11-14,1.48,1,211,15
10992328,Melhor Ponto de Copacabana,57034589,José Maria,Copacabana,-22.97764,-43.19297,Entire home/apt,321,4,13,2022-11-14,0.16,1,213,11
5529860,"3 BDR - LUXURY, DUPLEX PENTHOUSE, Great Location!",10350855,David,Copacabana,-22.96844,-43.18551,Entire home/apt,1625,2,16,2022-11-11,0.24,3,275,2
689305568958736733,Quarto bem localizado em frente ao metrô arcoverde,315529470,Raymara,Copacabana,-22.96433,-43.17989,Private room,159,15,2,2022-10-14,0.54,3,30,2
53499737,Condomínio Resort de Luxo,433220466,Tatiana,Jacarepaguá,-22.972601,-43.388618,Entire home/apt,436,2,34,2022-12-19,2.72,1,60,33
772600,Cozy home in Santa Teresa Rio,3798805,Ana,Santa Teresa,-22.93955,-43.20796,Private room,300,2,39,2022-11-15,0.32,2,343,5
685809045881389382,feriado em localização privilegiada-Copacabana,2919803,Felipe,Copacabana,-22.96571,-43.17456,Entire home/apt,836,5,1,2022-09-12,0.27,35,162,1
16971812,Beautiful 3 bedroom Apartment in Ipanema,2109303,Tomaz,Ipanema,-22.98354,-43.20239,Entire home/apt,2000,3,69,2022-12-11,1.9,1,89,31
37568464,Temporada - Barra - Parque Olímpico - RIO CENTRO,14164539,Vivian,Jacarepaguá,-22.97273,-43.39019,Entire home/apt,497,2,15,2022-09-12,0.37,1,3,2
32409717,Lindo apto Copacabana!! Aceita-se períodos longos!,84503186,Carolina,Copacabana,-22.96771,-43.18652,Entire home/apt,1000,6,1,2019-08-04,0.02,1,364,0
573036210826781795,Ipanema/Copanema - 200m da Praia,104689444,Juliano,Copacabana,-22.9821,-43.19123,Private room,220,2,0,,,1,171,0
9964602,Apart Copacabana,51205230,Barbara,Copacabana,-22.96878,-43.18111,Entire home/apt,356,4,52,2022-12-11,0.61,1,282,28
49835581,Loft Design Ipanema,62895661,Roberta,Ipanema,-22.9832,-43.21319,Entire home/apt,1089,2,63,2022-12-18,3.27,3,43,47
698412827046113174,Conjugado com ótima localização em Copacabana 532,431563011,Amarildo,Copacabana,-22.98197544933996,-43.194977221678194,Entire home/apt,429,1,2,2022-09-15,0.54,2,348,2
568301052377068520,"Bem na quadra da praia, um apartamento acolhedor!",12935247,Mylene,Leblon,-22.98601531982422,-43.22174835205078,Entire home/apt,829,2,3,2022-12-18,0.83,2,170,3
44417926,Confortável Apto Vista Praia,52451783,Ronney,Leme,-22.96114,-43.17102,Entire home/apt,1314,2,44,2022-11-30,1.56,1,24,26
36419024,Amplo apartamento. 5 min da praia e metrô.,273820657,Farlannes,Copacabana,-22.9635,-43.17604,Entire home/apt,318,6,34,2022-11-06,0.85,1,100,12
37985954,"[REF:4]Studio por temporada, próximo de Ipanema!",235177717,Claudio,Copacabana,-22.9833,-43.19123,Entire home/apt,479,7,2,2022-09-11,0.06,11,349,1
696838559228387505,Apartamento 2qts confortavel em Ipanema,160833906,RioHost,Ipanema,-22.98281,-43.21383,Entire home/apt,1093,2,5,2022-12-11,1.32,24,73,5
709481922964174536,Melhor apartamento da Praia de Ipanema,478303730,Suirá,Ipanema,-22.98392,-43.21208,Entire home/apt,577,2,13,2022-12-20,4.38,1,57,13
40981749,Perto da praia e do metrô!,12141204,Felipe,Copacabana,-22.96728,-43.18665,Entire home/apt,800,5,0,,,1,81,0
715196637060918271,Casa agradável com piscina 2° quarto,409930860,Maria,Catete,-22.92302,-43.18203,Private room,139,2,0,,,2,6,0
789260373516422288,"Em Ipanema, entre o mar e a Lagoa",83976423,Denise,Ipanema,-22.981298915127336,-43.19977499762269,Entire home/apt,364,3,0,,,2,352,0
